#عشق ای ناجی من دست تورا می‌بوسم … #حضرت_عشق ,OTHER
زندگی تمام توقعاتمان را از بین برد..!!!,ANGRY
نسبت به قیمت اصلا به صرفه نیست و کیفیت ضعیفی داره,ANGRY
سال 2021 برای بچه های توییت تبریک باشه ???????? بوس بوس????❤️??,HAPPY
من توصیه میکنم که دوستانی که پولشو دارن حتما بخرن,HAPPY
ما بهش میگیم کارِخدا شما بهش میگید کارما ? اعتراضات سراسری در اسقاطیل ,HAPPY
این دنیارو هر چی ازش بخای میده همون لحظه برعکسش.,ANGRY
دریک کلام فوقالعادست و از خریدش پشیمان نخواهید شد,HAPPY
من دارم خواب میبینم یا ائتلاف کردن؟,OTHER
دور جدید حملات موشکی/ پهپادی روسیه به اوکراین,OTHER
من برای مادرم خریدم و کاملا راضی هستیم,HAPPY
چند سالی هست ماه دی رو دوست ندارم اما اینا خاطره های قشنگ دی ماه اخیرم بود؛ بماند به یادگار ? ,HAPPY
تلگرامم هنگ کرده بالا نمیاد چیکارش کنم ؟ ???,OTHER
کیفیت صدا عالی و از نظر ظاهری بی نظیره,HAPPY
برای بچه بی خطره .ظاهرشم خیلی قشنگه,HAPPY
جدا چجوری دروازه‌بانای هندبال توپ رو می‌گیرن!؟,OTHER
سرعت عالی، قدرت عالی،هیچ چیزیم کم نداره.,HAPPY
تصویرِ چند ثانیه بعد از آزادی ایران #مهسا_امینی ,HAPPY
خب خب خب، بله دوباره یه حساسیت پوستی جدید گرفتم و قراره به فنا برم :)),SAD
با دستِ خودم پولِ خودمو ریختم بیرون !,ANGRY
برای هدیه و توی شگفت انگیر خریدمش,HAPPY
خیلی عالی و خوش عطر و تاثیر گذاره.,HAPPY
توحیدمحوری بنیادی ترین مبانی است که در الگوی حکمرانی شهید حاج قاسم وجود دارد #خادم_الزهرا #جانفدا,OTHER
فقط به امید یه جملس که زندم : «آخر هر شبی روز و آخر هر سیاهی ، روشناییه :)) » #مهسا_امینی,SAD
اعتماد ک نباشه دوست دارم معنی دیگه ای داره,OTHER
بعضی از فامیلا ، فامیل نیستن ؛ فاکیلن .,OTHER
 جان و دلی عشق الهی من دست سو استفاده گران را بستید #رنسانس_ایران_آزاد #بنیاد_صلح_طاهری,OTHER
توصیه میشه بخرین ، دوماهه دستمه و عالیه,HAPPY
تنها فایده ای که تبریز برای من داره روابط گسترده و دوست و آشناهامن که خیلی به دردم میخورن,HAPPY
پیشنهاد نمیکنم چون کیفیت صدای بسیار ضعیفی دارد,ANGRY
با عشق ممکن است تمام محال‌ها...,OTHER
بسار عالی میباشد در این رنج قیمت,HAPPY
ترجمه: در اوکراین، در ایران، بیایید به مردم کمک کنیم تا خود را آزاد کنند و ظالمان را بیرون کنند!,OTHER
وزیر نفت: ۲۳ میلیون مشترک گاز داریم و در روزهای اخیر گاز ۱۷۰۰۰ مشترک قطع شده بود ,OTHER
برای بسیجی های مخلص که به وقت سیل و زلزله خودجوش میرن واسه کمک به آسیب دیده ها .. #ThanksIRGC,OTHER
هیچی:/ کاملا واقع بینانه و جدی!! هیچ امیدی به درست شدن وضعیت ندارم!!,SAD
"کالا کاملا مطابق تصاویر 
با کیفیت و عالی",HAPPY
بهرینگر شرکت المانینه ولی این چینیه,ANGRY
یه کلام بهترین بازی که تا حالا دیدم,HAPPY
هههه سینا ولی‌الله رو توی گروه تلگرامشون راه ندادن,OTHER
پیشنهاد می کنم حتما استفاده کنید عالیه,HAPPY
خب دیگه شوخی بسه.زندگی نسبتا قشنگی بود مرسی.,OTHER
از بین رفتن کامل گله مرغداری در اردبیل به خاطر قطع #گاز. #دولت_علیل ,ANGRY
اصل توییت این بوده منتها به اشتباه ادیت شد,OTHER
بسیار مناسبه و حتما پیشنهاد میکنم بخرید,HAPPY
خبر آمد که کرزی از افغانستان فرار کرده راست است؟ #StopHazaraGenocide,FEAR
به یاد همه‌ی عزیزان جانباخته #مهسا_امینی ,SAD
ای عشق دل افروز دلِ من به تو گرم است... #سلام_امام_زمانم,HAPPY
 نتیجه ی مدیران کارآمد است که ۲۴ ساعته مشکل گاز رسانی به مردم تربت جام برطرف شد,HAPPY
4ساله دارمش عیبی ندیدم ازش کاملا راضیم,HAPPY
بمیری تو واسه عشق دوتامونو، واسه این تنهایی بی انتهامونو,SAD
این توییت و این مهمان برنامه افغانستان اینترنشنال هم به عنوان تحلیلگر سیاسی بماند به یادگار. ?? ,OTHER
بلندتر فریاد می‌زنیم «زن، زندگی، آزادی» #مهسا_امینی,ANGRY
چه تقدیر ، چه قسمت نجنگی نمیرسی ... #lRGCterrorists #مهسا_امینی,OTHER
من توپیشنهادویژه گرفتم عالیه ممنون ازدیجی کالا,HAPPY
خیلی عالیه واقعا دمش گرم سیستمیه واسه خودش,HAPPY
بهترین اتفاق 2022✌?❤️?? #ائتلاف,HAPPY
ارزش خرید ندارد. دو تکه تلق است.,ANGRY
 در اواسط جنگ هم شوروی تا خرتناق صدام رو از هواپیما و موشک پر کرد.,ANGRY
با گیفیت و بسیار کار آمد،سرعت شارژ عالی,HAPPY
 از گازِ ایران اشک‌آورش رسید به مردم، گرماش رسید به روسیه. #مهسا_امینی,ANGRY
"در یک کلمه زیبا 
واقعا شیک میباشد",HAPPY
خیلی خوبه راحت شسته میشه و کیفیت خوبی داره,HAPPY
من میرم تا بیشتر از این تحقیر نشم ولی تو بدون چقد دوست داشتم,SAD
یک برگ الپرازولام و یک لیوان آب کنار تختم تنها صحنه ایه ک از دیدنش آرامش میگیرم,SAD
?تجمع کارگران روغن نباتی جهان مقابل ساختمان استانداری زنجان. #انتقام ? #مهسا_امینی ?️ ,OTHER
دیشب خواب دیدم خونه خواهرم اینام و زلزله اومد,OTHER
فکر‌میکردم مبحث مسمومیت رو دوست دارم تاجایی که با عمقش آشنا شدم…,OTHER
همسایه‌ها دارن با دهن صدای ترقه در می‌آرن.,OTHER
بعد از یک هفته استفاده تاثیر چندانی نداشت,ANGRY
‌ حالمان: مثل قهقهه ی یه آدمِ لال، وسط نمایش یه آدم کور...!!! #مهسا_امینی #توماج_صالحی,SAD
بعد چند روز صدای موتورش دوبرابر شد مکشش نصف,SAD
به کام تو گردد سپهر بلند دلت شاد بادا تنت بی گزند ??❤️ زادروزت خجسته دوست خوبم ,HAPPY
 بزرگترین ویروس خود احمدی نژاد بود که یک کشور با اعمال و افکارش نابود کرد,ANGRY
و چه بی ذوق جهانی که مرا با تو ندید.,SAD
سلام داداش چرا اینقد لبات سیاهه؟ تریاک میکشی؟ ,OTHER
 اقا فریبرز یه ماهه داره داد میزنه ولی همیشه هم میگه با سیل جمعیت امکان پذیره,OTHER
 گوه خورده، ایران اون نیست #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر,ANGRY
 میپرستمت دوست داشتنی ترین حس دنیا,HAPPY
خیلی طبیعیه و مژه ها رو نمیچسبونه بهم,HAPPY
حامد کرزی ریس جمهور اسبق افغانستان از کابل به آلمان رفت و حالا اروپا بسر می‌برد.,OTHER
 این کشتار که میگی دقیقا چه زمانی بوده؟,OTHER
ی وقتایی دوس دارم برا چن روز بمیرم نباشم بعد پاشم ببینم همه چی سر جاشه و خوشحال ترین آدمم,OTHER
زلزله يه دئيين. او قارداشين G6 گوشيسي تاپيلدي قميشين چئك #خوي دان,OTHER
2021تموم شد؟ خیلی تاثیر گذار بود,OTHER
#منصور_هرمزی یکی از مجروحین فاقد شناسنامه اعتراضات زاهدان بعد از گذشت ۱۰۸ روز رنج جراحات،جان باخت ,SAD
خوشدست و سبک. تازه به دستم رسیده حرف نداره,HAPPY
همون دفعه اول پاره شد. اصلا نخرید,ANGRY
خبلی بی کیفیته . حیف پولی که بابتش دادم,ANGRY
 عشق به ایران شیرین هست مثل حرفهای این بانو...?❤️?,HAPPY
مجری تلویزیون اوکراین آنقدر تا مغز دندون دروغ گفت تا اینکه وسط پخش زنده یکی از دندوناش افتاد!.,OTHER
 ⭕️پیام هشدار زلزله اشتباه همراه اول بود/ مدیر کل عذرخواهی کرد شما هم عذرخواهی کن !,OTHER
"اصلا پیشنهاد نمیکنم
من 6 تا خریدم",ANGRY
جواد اوجی، وزیر نفت: در حال حاضر شبکه گاز پایدار است و هیچ جای کشور قطعی نداریم,OTHER
گاز دفتر تراپیستاتونم قطع کردن گویا,OTHER
"واقعا می ارزه
کیفیت ساخت بالایی داره
و خیلی شیک",HAPPY
پس‌فردا چهلم جاویدنام محسن شکاری اولین معترض اعدام شده خیزش اخیره. #مهسا_امینی,SAD
اصلا بوی خوبی نداره و سر درد میاره,ANGRY
 همه‌امده‌اند? #اعتراضات_سراسری_تلاویو ,OTHER
زیباسازی شهر ؟ همشهری شروع کن ✌️ #نوید_بادپا #تورکمن_صحرا #مهسا_امینی #تحریم_صباح,OTHER
دلم گرفته ، بگو که هنوز هم داری ... برای عاشق بی خانه ، جا در آغوشت امید صباغ نو,SAD
 زنده باد کانون‌های شورشی و مریم رجوی.. #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر,HAPPY
از استرس نمی‌تونم بخوابم. وای تو رو خدا بخواب دختر، صبح ساعت ۷ قراره بری…,FEAR
اینکه شهرت زلزله بیاد مدام و اونجا نباشی از استرس بودن خیلی بیشتره??‍?,FEAR
كاش بفهميد تغيير سال فقط يك عدده و شب ادامه همون شب بيهوده‌ایه که از قبل داشتیم.,SAD
#FinishTheRegime سال میلادی برای شما دوستان همراه با اتفاقات خوب وقشنگ باشه وآزادی ایران?? ,HAPPY
تجمع و اعتصاب نیروهای رسمی شرکت نفت و گاز پارس عسلویه ۲۷ دی ۱۴۰۱ #اعتصابات_سراسری ,OTHER
شرکت گاز در اعلامیه فوری تاکید کرد : گاز نداریم فقط بوس,OTHER
 همش میترسم. از وقتی بادمه منتظر این لحظه بودم وهستم,FEAR
مجید عشقی در ریاست سازمان #بورس می‌ماند. ,OTHER
از سپاه متشکریم: ?برای گروه های جهادی در سیل و زلزله و..... #ThanksIRGC ,HAPPY
عالیه دوتا گرفتم اصلا خرابی نداره,HAPPY
کاش سال ۵۷ ما هم یکی مثل ژنرال پینوشه داشتیم #مهسا_امینی,SAD
در تاریخ بنویسید : سازندگان داعش ، نابود کنندگان داعش را #تروریست نامیدند. #ThanksIRGC,ANGRY
منم آن عاشق عشقت، که جز این کار ندارم!,SAD
بهترین خمیر دندونی که استفاده کردم,HAPPY
میگفت مادرم دوست داشت خودش خرماها رو از نخل بچینه??? ,OTHER
بالاخره گردهمایی فرانسویان گریبان تل آویو رو گرفت اعتراضات در اسقاطیل ,OTHER
سقوط هواپیما در نیپال دست کم ۴۰ کشته بر جای گذاشت بیشتر بخوانید: ,OTHER
نسبت به قیمتش عالیه.من که خیلی راضیم,HAPPY
چاه کن همیشه ته چاه. #اعتراضات_سراسری_تلاویو ,OTHER
 میترسم بریزن تجمع کنن هر جا میره این خرفتای شادی امین طوری,FEAR
تو شگفت انگیز ارزش خرید بالایی داره,HAPPY
الان وقت خوبی برای دلتنگی نبود...,SAD
قراره تو بورس کالا خودرو بفروشن چند؟ ۱۸۵ تومن :)) آخ جون بریم بخریم ,HAPPY
در مجموع تبلت خوبی هست راضی هستم.,HAPPY
در خوی زلزله ۵/۴ دهم ریشتر و بعد هم ۴/۲ دهم رخ داده . امیدوارم حال هموطنانم خوب باشه. #زلزله_خوی,FEAR
شاعیر دییر کی: ماشین گلیر قیرمیزی،ایچی دولی خوی قیزی ???,OTHER
به غبار حرم کرببلایت سوگند دوست دارم که شبی در حرمت گریه کنم. #شب_زیارتی,SAD
دکمه ی  خاموش و روشنکار نمی کنه,ANGRY
 الان همه اینها خودشون نیاز به وکیل دارم دوست عزیز,OTHER
این اتحادد خیلی قشنگ بود خیلی???,HAPPY
#حجاب تاج بندگی ? پ.ن: عشق دل مامان ❤? ,HAPPY
اصلا خوب نیست نیست و آینه ها کدر هستند,ANGRY
و در آخر هر نشدنی: حتما لایقش نبودم که نشده.,SAD
بریتانیا تانک‌های چلنجر‌‌۲ را به اوکراین می‌فرستد ,OTHER
خدایا خودت بخر ان الله اشتری من المومنین انفسهم #HERO,ANGRY
خیلی عالی و طبیعی.اصلا تو خریدش شک نکنید,HAPPY
ده روز یه ویروس که قد پشه هم نیست کل زندگی رو به فنا میده سلام زندگی???,OTHER
دلم میخواد اینقد غذا بخورم تا بترکم. اینقد بی انگیزه م نسبت به همه چی,SAD
"قیمت مناسب
طراحی عالی
و مناسب برای سفر",HAPPY
کاش بجا شهید چمران این،داشش شهید میشد تا کمتر با فسفرسوزیاش مواجه بودیم:|| #مهسا_امینی ,SAD
هنگام کوچکترین دست انداز و تکون قطع و وصل میشه,ANGRY
رتبه بندی میزان ذخایر گاز طبیعی جهان ,OTHER
خریدی است که از  آن پشیمان نمی‌شوید!,HAPPY
هرگونه حرکت ارتجاعی و بازگشت به عقب با انقلاب رنسانسی مغایر میباشد.. #محمدعلی_طاهری #مهسا_امينی ,OTHER
با صرفه جویی در مصرف گاز، به فکر هم باشیم. #هر_خانه_یک_اتاق_گرم,OTHER
خیلی عالیه از همه مدل های NIAبهتره,HAPPY
به سلامتی ⁧ #نواب_ابراهیمی⁩ امروز با قید وثیقه آزاد شد، به امید آزادی همه‌ی عزیزان.. #مهسا_امینی ,HAPPY
بی کیفیت ترین هدفونی که تا حالا دیدم,ANGRY
یه اهنگ دارم گوش میدم و باید بگم توانم نیست باش گریه نکنم,SAD
نسبت به قیمت که می پردازید خیلی کارکرد خوبی داره,HAPPY
از سه خصلت بدم میاد غرور ، بی معرفتی و کینه ای بودن که باید بگم دو خصلت اول اینجا فراوونه ....?,ANGRY
سامان عبدی، اهل جوانرود توسط نیروهای حکومتی ربوده شد #مهسا_امینی #ژینا_امینی ,OTHER
 توجیه گر جنایت ،از جنایتکارم بدتره,OTHER
دلخوش به قطع #گاز و #اينترنت نباشید؛ در #زمستان_سخت_اروپا آب مردم #تربت_جام هم قطع شد! #زمستان_سخت,ANGRY
محتوای این کتاب صوتی خیلی مفیده,HAPPY
صف طولانی خرید سیلندر گاز در مرکز #بلوچستان در کلانشهر #زاهدان ,ANGRY
از عشق و عاشقی ام فقط همون زخم عمیق کهنه ای ک هیچوقت خوب نمیشه به ما رسید,SAD
کاش زودتر به گاز دستور بده فشارش رو ببره بالا،یخ زدیم ??? #زمستان_سخت,SAD
پاشو از پای قمارت! روی دور باخت هستی پاشو! باید آخرین اخبار تهران را ببینی #جانفدا #سرباز_وطن,OTHER
گلو درد، استخون درد، حالت تهوع دارم و باز کرونا گرفتم مثل اینکه =_=,OTHER
این وقت شب چرا یهو باید هوس نودل کنم؟؟؟,OTHER
ما یادمون نمیره تو روزای سخت کرونا همراه مردم بودید.. #TanksIRGC ,OTHER
می گن آدم مهرطلبی هستی می گن این خیلی بده ? #مهسا_امینی #IRGCterrorist,SAD
باید استاد ما استادت میشد که یه پسر براش کادو برد رید بهش و حتی تو دستش هم نگرفت کادو رو :))),OTHER
واقعن دلم برای شهر کتاب تنگ شده.,SAD
 برای تولید برق هم گاز مصرف میشه,OTHER
توی شگفت انگیز واقعا ارزش خرید بالایی داره,HAPPY
از تاریخ 9/16 تا 10/23، قبض گاز 18.300 ت اومده؟ خوب مصرف کردیم یا زیاده؟ #گاز,OTHER
تو این سرما و بی برقی و بی گازی تحت مدیریت آخوند زلزله چی بود دیگه خدا کنه خسارت نزده باشه زیاد,FEAR
دنیا داره با حیدر سر جنگ چیکار کنم؟ ,OTHER
روزنامه دولت مقصرین کمبود گاز را پیدا کرد؛ مردم و دولت روحانی! ,OTHER
سلام برای من پارک فون نداشت متاسفانه,ANGRY
 میخوام بگم لند بخر میترسم ضرر کنی?,FEAR
از دیشب ک خواب بودم زلزله اومد همش حس میکنم زیرپام داره میلرزه و استرس دارم,FEAR
سال نو میلادی و کریسمس بر همه هموطنان مسیحی مبارک,HAPPY
نمیتونم کنار کسی غذا بخورم واقعا مدل خوردن گاز زدن و صدا در اوردنشون میره رو مخم.,ANGRY
"جنس و دوختش واقعا عالیه
مرسی دیجیکالا
راضیم کامل",HAPPY
سرمای شدید هوا در افغانستان جان دست‌کم ۷۸ نفر را گرفت و ۷۷ هزار رأس دام را تلف کرد ,SAD
نسبت به قیمتش ارزش خرید داره و فست شارژم هست,HAPPY
تل ابیب به زودی آزاد میشه #شروع_سقوط_شیطان #اعتراضات_سراسری_تلاویو,OTHER
یه فیو بزنین ببینم کی آنلاینه. به‌جز سهند ??,OTHER
تعداد طالبان اینجا رو به افزایش است، کی مثل من می‌ترسد؟,FEAR
 من تا کی باید عکس طناز منشن کنم اینارو ول کنید؟؟؟ ,OTHER
چرا همراه اول به ما نگفته زلزله اومده??,ANGRY
ریاضی گسسته دارم کاش فرداهم زمستان سخت اروپا باشه و دانشگاهای کرمانشاه تعطیل بشه #مهسا_امینی,SAD
1/1 روژبونا گه لئ كورد هه ميا پيروز ??,HAPPY
سالتون از امروز شروع شد خارجيای لعنتی؟؟؟؟,OTHER
سال جدید فقط نوروز خودمون..بقیش سو تفاهمه..والا بوخوادا?,OTHER
خب بوستره داره بعد از دوازده ساعت یواش یواش نشون می‌ده که رییس کیه.,OTHER
آیا دو دز واکسن یادآور رو میزنی؟! ۱. بله ۲. خیر لطفا پاسخ بدید ,OTHER
ما سپاه رهایی قدسیم هم ره رهبر خراسانیم گفتم از اوست هر چه ما داریم #جانفدا #از_چالدران_تا_حرم,OTHER
 خوشحال نبودن چون ۳۵ میلیارد دلار پول مملکت و با خودش برد مردک,SAD
هنوز تو اون بورس چه غلطی می‌کنید؟,OTHER
شهرای بقیه برف و بارون و سرماست اینجا برای بار ۷۳۷۸۲۱۹۹۱۰۱۰ زلزله داره مورد عنایت قرار میده مارو ,ANGRY
درکل خرید عالیه و ادم پشیمون نمیشه,HAPPY
چرم طبیعی نیست و اصلا کیفیت نداره,ANGRY
من توی شگفت انگیز از دیجی گرفتم و خیلی راضیم,HAPPY
سال بدی بود 2021 ... در این سال افغانستان مُرد ... من اما هنوز باورم نمیشود ...???,SAD
و داغی که سرد نخواهد شد.... #جاوید_شاه #مهسا_امینی #اعتصابات_سراسری #فتح_تهران ,SAD
خیلی خوبه پیشنهاد میکنم حتما بخرین همچیش عالیه,HAPPY
"مدتها دنبالش بودم.
خوشحالم که اینجا پیداش کردم",HAPPY
ولی من تا وقتی دلم نشکسته باشه بحث میکنم،توضیح میدم . دلم که بشکنه لال میشم...!!,OTHER
کرونا تعطیل برف تعطیل آلودگی هوا تعطیل نسلِ تعطیل ??‍♂,ANGRY
نخوابید لعنتیا من خوابم نمیبره ):,ANGRY
یکی از افتخارات من اینه هیچوقت کلابهاوس نریختم تو این گوشی بیصاحاب #مهسا_امینی,HAPPY
نقاط ضعفی وجود ندارد و خیلی من ازش راضی ام,HAPPY
تا اوردن پسرم اومد امتحان کنه دیدیم کند شد,ANGRY
کار از توییتر گذشته داریم هشتگها رو توی خیابون ترند می‌کنیم✌️ #مهسا_امینی ,HAPPY
 این یک هفته مانند سیل و زلزله است که ناگهانی رخ میدهد باید به همدیگه کمک کنیم #صرفه_جویی_همگانی,OTHER
کلا خیلی چیز تک و ساده و خوشگلیه,HAPPY
سیل حق در تایم لاین با این رشته توییت حاج داریوش ?️?️?️,OTHER
 اوه اوه سیل جمعیت شون خانمان براندازه ۰?,HAPPY
خیلی عالی هست حتما بخرید من فوق العاده راضی هستم,HAPPY
کاش می‌شد که تو با معجزه‌ای برگردی... ,SAD
۸۰٪ توییتر توهم خوب و ‌خاص بودن دارن.,ANGRY
مثی که ما فردا کله سحر باید پاشیم بعد شما که تا لنگ ظهر خوابید خوابیدید؟,ANGRY
این دیگه گلو درد نیس،مطمعنم سرطان گلوعه,FEAR
گاهی چقدر بلاک کردن و گذشتن از بعضی توییتها سخته? #مهسا_امینی,ANGRY
رفتی از ميان ما‌ سوی جنت الماوی حاج قاسم کجایی؟ حاج قاسم کجایی؟ #Hero ,OTHER
من ازاین کفش داشتم زیرش خوب نیست,ANGRY
خواب آوری درس ها به روایت تصویر حتی این بچه هم تو بغلم خوابش برد! ,OTHER
 امسالم میخوام برم ولی میترسم ...,FEAR
پیام زلزله فیک دادید که مردم بریزن بیرون ؟! آخه چقدر احمقید شماها ?? #برای_زلزله_های_اجباری ?? ,ANGRY
من ازش راضی ام البته نسبت به پولی که میدی,HAPPY
چند دقیقه رفیقمو گاز گرفتم تو برای سرنگونی نظام چیکار کردی؟,OTHER
افسردگی مزمن فقط این پیج چقدر احساس میکنم این آدم مظلوم و ساده بوده... حیف #مهسا_امینی ,SAD
آن‌کس که وجدان دارد، اگر به اشتباه خود پی برد، رنج می‌برد,OTHER
 غربیها ویروس اسلام رو تقویت کردن و حالا گریبان خودشون رو گرفته.,OTHER
ناموسا رفیتم تو 2022 ؟! همین پریروز 2021 بود !,OTHER
ما بهش میگیم کارِخدا شما بهش میگید کارما? اعتراضات سراسری در اسقاطیل #ThanksIRGC ,HAPPY
اونجا که موقع چت کردن با کسی لبخند میاد رو لبت دقیقا اونجااا باید بترسی !,FEAR
مگه دوست پسرتونیم هعی قهر می‌کنید باید نازتونو بکشیم.,ANGRY
 این اوسکل فک کرده واقعا گاز نیست?? احمق این ساده زیستی و عدم اسراف رهبره,ANGRY
فقط و تنها فقط فوتبال رو ادامه بده. ۱۲ سال زحمتت رو خراب نکن. ولش کنی دهنت صافه!,FEAR
تنها ملاک احترام، نشان دادن راهی برای رهایی از رنجهاست. قطب الدین صادقی #مهسا_امینی,OTHER
از آغاز حمله روسیه تاکنون بیش از نه هزار غیرنظامی در اوکراین کشته شده‌اند ,SAD
اینجا زلزله شد از ترس تمام جونم درد میکنه.,FEAR
از این اتاق خبر رسیده که یک زلزله ای اومده. یاس میخواد ترک سیاسی بده.,OTHER
"با این قیمت ارزش خرید نداره
نگیرین پشیمون میشید",ANGRY
این جمعیت برای تماشای فوتبال نه، بلکه برای تماشای تحقیر شدن هموطنان شأن آمده. #StopHazaraGenocide ,OTHER
چقدر خوبه که دیگه تو فاز اون ادمایی که قبلا باهاشون میگشتم نیستم و موودم تغییر کرده، راضیم.,HAPPY
درکل خوبه اگه نمی خواین زیاد هزینه کنید خوبه,HAPPY
وضعیت اینترنت از مادر وزیر ارتباطات هم خرابتره... #مهسا_امینی #IRGCterorrists ,ANGRY
مهمونا رفتن و من مانده ام تنهااای تنهاااااا، میان سیل ظرفاااااا?,SAD
دقیقاً اون چیزی که میگی هیچ وقت از دستش نمیدی، زودتر از همه از دست میره,SAD
 گاز تمام صنایع قطع شدن، همچنانکه در تابستان برق صنایع رو قطع کردن,ANGRY
برای 206 مناسب نبود نتونستم ازش استفاده کنم.,ANGRY
بعضی وقتا تنبلی از هدف دورت نمیکنه... از زندگی دورت میکنه میدونی از چی حرف میزنم؟ کسالت,SAD
من چرا دیگه عشق واقعی نمیبینم ?,SAD
بهیچ عنوان نخرید بوی آب از این بیشتره,ANGRY
نخرید که هزار تومن هم ارزش نداره,ANGRY
امریکا در حال مسدود کردن کانال‌های تبادل دلار مابین عراق و ایران است ‌.,FEAR
استخراج گاز بیشتر رو جوری تو اخبار میگه انگار افتخار بزرگیه. استخراجم نمیگه میگه تولید.,ANGRY
 از کجا معلوم به واکسن ربط داشته باشه؟!,OTHER
در میان سیل غم ها، غم دی را چه کنیم؟ #جانفدا ,SAD
عرضه دنا رو تو بورس متوقف کردن دیگه قرار نبود انقدرم به سود مردم تموم بشه,ANGRY
الان شاهین مقدم رو انداختن زیر چرخ خیاطی?,SAD
من واقعا یه اهنگ میخوام که تا صبح بزنم رو ریپیت,OTHER
سفته بازی را به سمت بورس هدایت کنید:))),OTHER
یه سؤال! وقتایی که مملکت گرفتار سیل و زلزله بود این بچه خوشگلا که الان میخوان انقلاب کنن کجا بودن؟,ANGRY
اگه در مورد زلزله توییت کردید بعدش هم یه صلوات توییت کنید که زلزله بهتون نزدیک نشه,FEAR
"بهترین گوینده
بهترین موسیقی متن
بهترین تدوین",HAPPY
از وقتایی که فک میکنم فقط دل من تنگ میشه متنفرم,OTHER
سال اندوه، درد، فریاد، هدف، آرزو و دادخواهی مشترک برای ماها #مهسا_امینی #کیان_حسینی,SAD
هواپیمایی ایران ایر گفته وزن هواپیما سنگینه دونفر از مسافرا رو پیاده کرده.میمون مگه اسانسوره؟,ANGRY
آقا من همون استکهلم ساکت و آرومو می خوام اینا چشون شده امشب؟! :),FEAR
خیلی کتاب خوبیه ممنون از دیجی کالا,HAPPY
من برای صرفه‌جویی در مصرف گاز، بخاری ماشینو کم کردم. تو چه کردی هموطن؟,OTHER
#ThanksIRGC ازشون متشکریم ... به خاطر گروه های جهادیشون تو سیل زلزله برفو... #اغتشاشات_اخیر,HAPPY
 Both. دن کو ابو اور رات کو امی,OTHER
۲ ایل‌دیر بورکوم باشیمدا ، منه هرگون بایرامدی,OTHER
کسی تجربه خرید ماشین های وارداتی بورس کالا طور رو داره؟,OTHER
واقعا آتش‌بازی ممنوع بود؟ دوسلدورف که ۱۰ دقیقست رو هواست #سال_نو_مبارک #آلمان #دوسلدورف ???? ,HAPPY
 شرم میگفت نگاهت نکنم، گفتم چشم عشق میخواست ببیند نظری، دعوا شد ,SAD
هنوز بدستم نرسیده امیدوارم خوب باشه,FEAR
به نظر من رایحه خیلی خوبی نداره,SAD
من تو رابطه ، بهت یاد میدم خودتو دوست داشته باشی و با ارزشی,HAPPY
سال نو میلادی مبارک? ببینیم ۲۰۲۳ چی برامون داره ?,HAPPY
نکن برادرمن :| آخه زلزله زورکی برای انقلابتون:)),OTHER
"روغن موتور عالی استفاده کنید
تقلبی هم نیست",HAPPY
تو پیشنهاد شگفت انگیز خریدم و قشنگ و زیبا بود,HAPPY
چند نفر دیگه رو باید اعدام کنن تا همه به خودشون بیان؟ #مهسا_امینی #محمدمهدی_کرمی #محمد_حسینی,ANGRY
مجلس شورای نگهبان، انگلیسیش میشه guardian council.. جنگ ستارگانه مگه؟!,OTHER
 میخواید دقیقتر هواپیما های خودی رو بزنید؟؟؟؟,ANGRY
خوش به حالت هیچ درکی از خانواده سمی و مذهبی نداری ، ??بهت حسودیم میشه,SAD
اینجا #زاهدان است و مردم در صف خرید گاز ! ,ANGRY
الان که سال تحویل شده، یعنی فرانسوی ها ماسک هاشون رو در میارن، د بماچ؟!,OTHER
 جو امنیتی شهر بشدت بد شده حجم دستگیری ها بالاس :))) تربت جام مظلوم واقع شد #مهسا_امینی,FEAR
برنامه هفتگی: ۲ روز تعطیلی برای برف ۲ روز تعطیلی برای گاز ۲ روز تعطیلی برای آلودگی هوا جمعه,OTHER
نگید چرا گاز قطعه این سوال غلطه بگید گاز کشور ما رو چکار کردید؟ #IRCGterrorists,OTHER
اون روزی که ریپلای دایرکت اینستای من فعال شه همین جمع رو الکل مهمون می کنم,OTHER
شما خودتونم نمی‌دونید چه دختری دوست دارید جمع کنید دیگه اههه??,ANGRY
درکل نسبت به قیمتش ساعت شیک وخوبیه,HAPPY
سلام. واسه کادو عید دخترم گرفتم. عالیه,HAPPY
قراره لوله های اصلی گاز ایرانو وصل کنن به سولاخ مهران رجبی، گاز متان هم قابل اشتعاله، جوابه,OTHER
در خریدش شک نکنید شارژم خوب نگه میداره,HAPPY
ا1لا خوب نیس همون اول کار پاره شد,ANGRY
خیلی خوبه .پیشنهاد میکنم بخرین پشیمون نمیشین,HAPPY
خیلی قشنگ و فوق العاده بهتر از چیزی که فکر میکردم,HAPPY
 بخاطر کرونا و واکسنش بوده عزیزم,OTHER
دو هفته پیش این گوشیو گرفتم واقعا عالیه,HAPPY
#NewProfilePic اواتار جدیدمه گمم نکنین ,OTHER
دیگه دستم نمی‌ره حافظ باز کنم :(,SAD
در من بسیاری چیزها از بین رفتند، که گمان میکردم تا ابد ماندگارند.. #مهسا_امینی,SAD
